Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/9/2010 23:00,11754.90885,1842.769667,1310.937654,1182.172656,16250.15743,4000.250704,7790.222055,1348.451189,45479.8702
1/10/2010 0:00,11511.91736,1737.445228,1270.115174,1139.259721,16030.87231,3977.29731,7657.014603,1316.421479,44640.34319
1/10/2010 1:00,10460.69589,1820.912888,1316.992701,1136.43607,16448.67433,3815.063399,7572.873927,1336.534295,43908.18349
1/10/2010 2:00,10363.7957,1822.25744,1315.72196,1144.045056,16343.86829,3795.361644,7591.34524,1344.433344,43720.82867
1/10/2010 3:00,10238.36017,1914.808063,1320.541693,1146.923108,16478.3173,3788.124432,7660.32665,1367.63636,43915.03778
1/10/2010 4:00,10427.12472,1825.254078,1327.689369,1131.9825,16638.2808,3778.893991,7749.84889,1379.797315,44258.87166
1/10/2010 5:00,10684.83986,1872.663674,1325.107996,1152.686029,16742.33317,3949.200662,7914.933205,1406.778238,45048.54284
1/10/2010 6:00,10978.26623,1947.462405,1342.17105,1200.773354,17124.25629,4057.019252,8155.334653,1445.208777,46250.49201
1/10/2010 7:00,11212.86768,2201.271779,1340.503156,1232.050309,17879.5979,4200.291167,8435.605861,1499.6036,48001.79145
1/10/2010 8:00,11490.33218,2318.513079,1384.183773,1269.544856,18271.40091,4270.173402,8680.940957,1569.468424,49254.55758
1/10/2010 9:00,11581.84435,2290.910087,1417.847591,1321.688948,18064.19395,4274.894849,8624.331749,1593.684328,49169.39586
1/10/2010 10:00,11677.07183,2153.087043,1380.921751,1275.661436,16860.5694,4189.797294,8128.079621,1493.478687,47158.66706
1/10/2010 11:00,11047.29467,2003.894224,1367.383519,1176.412813,15975.64305,3906.737846,7621.372929,1401.289874,44500.02893
1/10/2010 12:00,11043.27052,1818.391158,1320.04697,1109.191054,14718.19039,3433.92142,7084.456455,1299.091921,41826.55989
1/10/2010 13:00,10564.13415,1686.229713,1307.275567,1059.779018,13754.22273,3227.646414,6646.466345,1210.827728,39456.58166
1/10/2010 14:00,10309.87726,1608.751115,1253.09047,1005.220631,12900.19098,2911.164414,6233.05419,1127.129347,37348.47841
1/10/2010 15:00,9905.402078,1545.217271,1237.447553,961.099236,12169.94611,2791.096978,5937.635374,1086.555015,35634.39962
1/10/2010 16:00,9712.811865,1484.083303,1202.202267,919.015504,11790.59598,2685.717729,5785.128363,1064.454311,34644.00932
1/10/2010 17:00,9918.932505,1869.424136,1201.34841,900.493971,11803.34667,2672.562591,5817.981998,1045.35282,35229.4431
1/10/2010 18:00,10621.08094,2013.539589,1230.246596,982.24812,12952.85841,2788.839108,6287.969949,1114.93105,37991.71377
1/10/2010 19:00,11508.05292,1798.660875,1324.766863,1094.270802,14600.55676,3243.140807,7154.267967,1251.294382,41975.01138
1/10/2010 20:00,11710.22234,1887.209277,1397.27435,1124.684144,15351.17388,3468.196179,7573.811344,1306.742937,43819.31445
1/10/2010 21:00,11762.78577,1957.033803,1399.818379,1139.063963,15493.0396,3663.01314,7707.797352,1313.313379,44435.86538
1/10/2010 22:00,11574.48971,2011.893491,1395.91231,1122.087641,15263.19138,3664.367946,7628.76819,1317.822851,43978.53352
1/10/2010 23:00,11307.61884,1838.405688,1346.642052,1016.245088,14557.25325,3505.248597,7291.629282,1301.167501,42164.2103
1/11/2010 0:00,10756.47328,1816.214043,1300.061667,946.585612,13964.50703,3316.27222,6968.981542,1244.77142,40313.86681
1/11/2010 1:00,9940.818113,1780.274583,1311.553585,1018.54293,14217.62631,3070.895923,6887.608902,1254.886779,39482.20712
1/11/2010 2:00,9879.444735,1779.11748,1306.899385,1024.718392,14148.50162,2981.847992,6932.487362,1262.17864,39315.19561
1/11/2010 3:00,9832.143024,1815.671453,1314.744134,1032.499392,14420.74245,2955.327348,7019.395632,1284.095514,39674.61895
1/11/2010 4:00,10010.75631,1946.282827,1333.208226,1046.295428,14668.77787,2964.137392,7154.956696,1315.732732,40440.14748
1/11/2010 5:00,10553.65072,2088.249516,1339.596553,1050.382909,14995.8833,3054.978961,7440.631355,1349.441795,41872.81511
1/11/2010 6:00,11175.05865,2036.822897,1386.271473,1111.591329,16113.64922,3354.310113,8019.320332,1433.081943,44630.10595
1/11/2010 7:00,12195.56909,2363.756474,1458.32973,1205.511648,17888.52375,3634.304833,8881.193464,1546.804341,49173.99333
1/11/2010 8:00,12453.52748,2628.782358,1490.364662,1197.35274,18483.53328,3635.4126,8979.074872,1590.875428,50458.92342
1/11/2010 9:00,11992.31173,2409.275086,1440.179387,1203.269384,17519.81443,3463.108436,8457.028566,1538.062076,48023.04909
1/11/2010 10:00,11679.95276,2108.588777,1384.997088,1128.980497,16353.77928,3248.095348,7887.032205,1430.718352,45222.1443
1/11/2010 11:00,11277.46101,1976.287457,1357.107172,1077.69434,15217.29251,3084.354011,7344.881123,1356.715696,42691.79332
1/11/2010 12:00,10887.45285,1823.836312,1326.005013,1025.197168,14142.76547,2894.732304,6795.371331,1250.631952,40145.99241
1/11/2010 13:00,10367.54345,1711.003876,1281.574608,972.485233,13241.38639,2845.415531,6370.808247,1145.474743,37935.69208
1/11/2010 14:00,10137.70566,1633.170434,1235.849699,935.393809,12478.33353,2743.180844,5992.384658,1085.074195,36241.09282
1/11/2010 15:00,9756.66633,1754.573598,1205.770411,895.184333,11951.4853,2637.108746,5699.294564,1042.521307,34942.60459
1/11/2010 16:00,9641.878464,1853.66644,1165.947342,869.798196,11510.97871,2557.028092,5598.87688,1023.296925,34221.47105
1/11/2010 17:00,9643.046199,1893.793073,1187.774746,877.914224,11455.06171,2556.446433,5660.13321,1040.798087,34314.96769
1/11/2010 18:00,10144.221,1973.32934,1215.948459,945.076124,12444.45444,2696.842071,6019.450737,1088.874325,36528.19649
1/11/2010 19:00,11002.05805,1967.007358,1311.679924,1021.725309,13637.40636,2906.677538,6569.298357,1212.100205,39627.9531
1/11/2010 20:00,10933.84654,2012.10193,1351.494911,1035.168702,13945.54726,3025.989439,6685.71389,1234.276507,40224.13917
1/11/2010 21:00,10600.44592,1894.696642,1384.063951,1060.015636,14190.02309,3078.897402,6642.00125,1245.030715,40095.17461
1/11/2010 22:00,10404.08766,1893.360356,1374.464549,1034.480012,13906.03613,2934.269691,6437.294614,1250.438159,39234.43118
1/11/2010 23:00,9691.421668,1584.324667,1345.315982,1011.522846,13207.47886,2740.47489,6014.912598,1209.6822,36805.13371
1/12/2010 0:00,9266.862377,1452.015688,1284.949355,951.272907,12548.41974,2437.8667,5591.574706,1145.269887,34678.23136
1/12/2010 1:00,8490.433015,1571.502873,1243.484589,936.412216,12579.44807,2491.147173,5339.977143,1059.480441,33711.88552
1/12/2010 2:00,8402.997955,1547.364292,1256.198934,939.139053,12561.15883,2401.791741,5242.816482,1065.930719,33417.398
1/12/2010 3:00,8338.893945,1563.191731,1282.070966,947.983681,12789.13686,2371.536805,5226.326438,1079.529721,33598.67015
1/12/2010 4:00,8448.604898,1597.759919,1315.232897,963.451211,13152.34496,2313.627303,5266.346431,1103.029851,34160.39747
1/12/2010 5:00,8824.411001,1691.327373,1328.403816,988.00397,13642.29187,2418.384155,5442.738724,1127.886559,35463.44747
1/12/2010 6:00,9608.203385,1826.217847,1392.766383,1059.103625,14730.64562,2609.53117,5937.038956,1207.49383,38371.00081
1/12/2010 7:00,10672.98095,2004.085699,1464.292406,1204.740966,16690.5609,2878.927735,6738.303581,1343.220177,42997.11242
1/12/2010 8:00,10953.12692,2031.405212,1496.677532,1206.136256,17396.55984,2925.157853,6923.688336,1377.696531,44310.44848
1/12/2010 9:00,10703.86771,1888.897038,1436.235364,1159.542522,16290.76252,2885.366135,6562.189624,1323.237193,42250.09811
1/12/2010 10:00,10464.27121,1658.353991,1379.641139,1095.074756,15100.83219,2738.948716,6180.002195,1252.314192,39869.43839
1/12/2010 11:00,10187.52835,1548.038489,1335.722554,1039.601714,14109.94,2709.310836,5793.301066,1190.718295,37914.1613
1/12/2010 12:00,9931.752024,1462.224551,1290.81628,989.520629,13153.81736,2660.234127,5492.214042,1121.805259,36102.38427
1/12/2010 13:00,9453.235633,1636.311459,1229.372383,937.858595,12380.20109,2673.973686,5267.010332,1041.741447,34619.70463
1/12/2010 14:00,9294.320112,1452.409108,1176.572003,910.456026,11799.8217,2570.204166,5111.935497,979.667346,33295.38596
1/12/2010 15:00,9063.603507,1413.955468,1146.694774,884.814728,11281.52845,2549.136981,5005.371655,951.100039,32296.20561
1/12/2010 16:00,9114.899418,1383.094134,1108.66432,858.960542,10859.60612,2511.736266,4962.873944,939.247149,31739.08189
1/12/2010 17:00,9134.85839,1983.54125,1117.765306,862.363436,10813.97299,2544.747454,5008.280205,939.013257,32404.54228
1/12/2010 18:00,9550.282869,1949.622768,1146.19264,917.836587,11503.32291,2680.569129,5336.114937,1026.592086,34110.53393
1/12/2010 19:00,10035.26643,1671.888367,1228.580656,1005.258351,12874.15841,2956.979929,5882.341926,1131.205253,36785.67932
1/12/2010 20:00,10096.25641,1690.583592,1277.99891,1015.046644,13051.51153,3022.154341,5934.385373,1133.88225,37221.81905
1/12/2010 21:00,9907.005955,1664.721093,1321.862731,1050.489092,13320.05831,3001.98196,5880.712135,1140.873538,37287.70482
1/12/2010 22:00,9686.408519,1629.445967,1297.660988,1033.111205,13095.52702,2915.551225,5663.323307,1119.260121,36440.28835
1/12/2010 23:00,9264.822706,1552.222983,1263.075463,967.537577,12424.15037,2742.875278,5267.087945,1090.005993,34571.77831
1/13/2010 0:00,8934.985692,1492.831037,1209.365093,914.948504,11705.76046,2469.333766,4826.424642,1035.387912,32589.0371
1/13/2010 1:00,8530.615507,1545.916736,1207.728381,864.354313,11327.51738,2357.730417,4592.394146,969.625319,31395.8822
1/13/2010 2:00,8407.420497,1549.963121,1208.597249,872.118567,11275.85927,2281.050656,4509.232162,966.988927,31071.23045
1/13/2010 3:00,8417.750873,1558.107399,1216.893254,882.293054,11362.46523,2253.673288,4482.612169,966.636406,31140.43167
1/13/2010 4:00,8485.62469,1563.106337,1235.780984,898.236286,11643.08029,2205.790408,4545.742119,981.11537,31558.47649
1/13/2010 5:00,8808.99843,1653.554608,1251.21192,929.502641,12086.81066,2295.288429,4719.377572,998.137653,32742.88191
1/13/2010 6:00,9608.976438,1783.829338,1296.112933,1005.036958,13131.64484,2493.387227,5194.301364,1058.254271,35571.54337
1/13/2010 7:00,10682.68577,1973.801904,1359.984481,1167.448965,14822.32534,2778.091982,5998.289784,1147.102202,39929.73043
1/13/2010 8:00,10814.45193,1928.233863,1378.486071,1161.443913,15574.00446,2824.45025,6195.547492,1200.647389,41077.26536
1/13/2010 9:00,10510.35735,1826.526785,1328.271101,1114.280199,14783.81484,2802.07079,5922.973146,1173.883506,39462.17772
1/13/2010 10:00,10429.28286,1792.773974,1296.587079,1068.382734,13998.21933,2664.679944,5834.257493,1151.280447,38235.46385
1/13/2010 11:00,10330.3733,1700.320823,1262.953594,1011.184316,13206.36985,2617.223958,5775.709436,1125.556295,37029.69157
1/13/2010 12:00,9968.882493,1590.188656,1223.461496,959.244564,12499.92982,2571.256072,5693.525513,1089.503806,35595.99242
1/13/2010 13:00,9572.572915,1526.779096,1188.428582,925.202082,12027.78847,2599.932164,5606.738212,1065.214295,34512.65582
1/13/2010 14:00,9551.388276,1469.886911,1165.250704,912.344377,11658.45198,2532.034772,5545.730149,1044.774248,33879.86141
1/13/2010 15:00,9391.235282,1416.139176,1137.580402,892.831569,11352.63571,2531.619843,5491.643472,1020.616784,33234.30224
1/13/2010 16:00,9546.473414,1396.999153,1120.56209,883.162545,11095.83254,2524.681639,5493.139859,1018.089001,33078.94025
1/13/2010 17:00,9631.190063,1870.907711,1138.38229,890.278626,11282.9644,2552.493343,5605.778969,1040.525187,34012.52059
1/13/2010 18:00,10092.36644,1767.071849,1176.026544,940.811368,11942.97516,2690.071439,6002.492429,1061.945457,35673.76069
1/13/2010 19:00,10472.37315,1648.095757,1235.62967,996.06584,12594.39548,2915.895868,6369.830714,1151.677426,37383.96391
1/13/2010 20:00,10338.66959,1644.285836,1266.100832,985.261685,12480.92063,2952.499967,6288.265099,1143.848851,37099.85249
1/13/2010 21:00,10081.93022,1622.548799,1283.659142,988.416356,12347.50846,2901.475053,6152.900067,1128.80791,36507.246
1/13/2010 22:00,9603.121735,1584.122361,1263.336545,1066.536236,11874.51643,2806.903957,5862.035124,1089.853316,35150.42571
1/13/2010 23:00,8857.427076,1498.245009,1243.709776,997.353575,10983.29369,2619.969792,5381.0394,1032.701156,32613.73948
1/14/2010 0:00,8247.735861,1417.088498,1201.291039,927.806067,10026.27045,2378.025935,4873.934712,967.011742,30039.1643
1/14/2010 1:00,7968.615829,1403.039403,1155.114172,884.65916,9596.098131,2086.679247,4565.27391,905.429938,28564.90979
1/14/2010 2:00,7759.164951,1399.232989,1141.216161,879.826997,9348.260127,2016.893741,4436.279864,886.292448,27867.16728
1/14/2010 3:00,7777.236116,1360.063799,1150.03798,872.807078,9210.949779,1969.662787,4376.088585,883.58847,27600.43459
1/14/2010 4:00,7792.210103,1393.942124,1162.103043,877.669958,9339.333784,1971.979536,4383.035809,890.244502,27810.51886
1/14/2010 5:00,8024.048287,1408.364513,1162.275721,901.358547,9591.437012,2043.88821,4513.808286,905.344952,28550.52553
1/14/2010 6:00,8698.00035,1770.482308,1198.302827,941.409324,10416.80717,2245.122619,4932.902548,965.940738,31168.96788
1/14/2010 7:00,9580.896767,1823.539727,1268.047035,1096.492814,11990.99163,2583.054854,5699.919352,1057.810018,35100.7522
1/14/2010 8:00,9653.04206,1697.082992,1283.910774,1101.012466,12806.83647,2620.753695,5937.19548,1107.244293,36207.07823
1/14/2010 9:00,9552.0836,1637.234207,1234.366038,935.94806,12405.04539,2585.344329,5752.896762,1088.788271,35191.70665
1/14/2010 10:00,9694.483204,1626.807443,1210.97233,966.875396,12300.32409,2519.424251,5715.103268,1083.696604,35117.68659
1/14/2010 11:00,9765.309742,1606.137181,1198.024729,958.098086,12235.27392,2445.633538,5724.159592,1080.593258,35013.23004
1/14/2010 12:00,9636.346703,1509.39827,1169.241271,943.326911,12185.54234,2396.590378,5662.369347,1055.768904,34558.58412
1/14/2010 13:00,9511.027948,1473.87588,1143.843724,932.626535,11989.4943,2367.631214,5591.801515,1041.050443,34051.35155
1/14/2010 14:00,9468.664077,1452.607322,1135.14425,931.222306,11887.20908,2366.102051,5524.263657,1021.393001,33786.60574
1/14/2010 15:00,9460.542393,1422.907794,1118.795017,918.170701,11767.43535,2361.419388,5415.518743,1001.783026,33466.57241
1/14/2010 16:00,9541.023465,1439.464906,1115.086234,916.826179,11563.46822,2359.426094,5371.423653,1006.355856,33313.07461
1/14/2010 17:00,9571.885932,1534.255813,1136.112924,918.802005,11769.30493,2364.174826,5483.601508,1013.919154,33792.05709
1/14/2010 18:00,9874.456452,1563.550184,1157.464168,950.365348,12236.02834,2456.498231,5723.601178,1038.991219,35000.95512
1/14/2010 19:00,10148.26621,1598.779546,1205.21877,996.584748,12801.99315,2653.202205,6030.794062,1086.320286,36521.15897
1/14/2010 20:00,10064.7344,1624.622685,1226.248156,975.904361,12622.21673,2708.73458,5935.11705,1069.463266,36227.04122
1/14/2010 21:00,9815.821596,1574.105157,1236.674118,967.180303,12345.75925,2689.170652,5783.998715,1042.237617,35454.94741
1/14/2010 22:00,9205.029789,1528.69643,1224.162658,938.111091,11871.25759,2546.928844,5474.986548,995.421123,33784.59407
1/14/2010 23:00,8519.304419,1448.190732,1185.173892,886.576725,10991.652,2381.964277,4985.662223,942.988223,31341.51249
1/15/2010 0:00,7968.737993,1378.133685,1151.104002,834.155741,10025.61215,2166.076694,4515.845007,874.019715,28913.68499
1/15/2010 1:00,7731.139864,1127.026983,1136.996451,801.224346,9281.495977,2152.239575,4220.568752,802.417408,27253.10936
1/15/2010 2:00,7455.078692,1115.808432,1123.207043,788.736404,9018.4308,2066.151352,4123.142017,785.040217,26475.59496
1/15/2010 3:00,7360.894046,1074.788541,1128.910748,773.476177,8900.206205,2047.481403,4063.086723,784.385599,26133.22944
1/15/2010 4:00,7347.442999,1096.550851,1131.388514,773.831966,8976.470551,2035.593337,4040.080893,784.719357,26186.07847
1/15/2010 5:00,7563.357709,1131.590507,1154.721488,798.296411,9266.370028,2083.056111,4205.267855,800.315264,27002.97537
1/15/2010 6:00,8259.907268,1208.390276,1191.29342,849.809622,10049.34551,2288.665464,4660.133672,856.054508,29363.59974
1/15/2010 7:00,9085.817888,1397.631497,1255.966794,961.893214,11543.7795,2488.111493,5418.208589,967.205971,33118.61494
1/15/2010 8:00,9320.059616,1419.684746,1290.435984,973.931389,12454.77446,2591.590763,5757.601438,1025.929898,34834.0083
1/15/2010 9:00,9346.464418,1384.190549,1252.842078,963.043795,12202.24745,2607.199144,5707.43663,1025.471281,34488.89535
1/15/2010 10:00,9582.106394,1385.228662,1252.014713,939.390885,12190.60375,2627.953051,5803.435658,1050.972581,34831.70569
1/15/2010 11:00,9816.587545,1410.055383,1245.033738,949.144246,12172.66369,2573.256938,5887.326332,1064.059241,35118.12711
1/15/2010 12:00,9848.448365,1407.371163,1223.980428,937.038128,11994.99231,2548.310351,5914.615592,1057.125641,34931.88198
1/15/2010 13:00,9770.384648,1341.718538,1206.058968,915.822051,11782.03769,2537.939065,5930.454911,1046.014482,34530.43036
1/15/2010 14:00,9793.487326,1337.711845,1208.408078,907.816688,11713.00202,2476.998479,5945.853306,1047.151155,34430.4289
1/15/2010 15:00,9866.581162,1304.97491,1188.668978,897.905939,11505.86995,2493.27999,5943.512871,1034.243012,34235.03681
1/15/2010 16:00,9967.536184,1338.392152,1182.661257,893.587456,11390.51264,2463.05205,6013.703779,1046.070761,34295.51628
1/15/2010 17:00,10064.41347,1354.323768,1194.918759,910.918125,11580.7804,2554.053623,6168.380165,1067.879618,34895.66793
1/15/2010 18:00,10365.4283,1407.322025,1215.984181,945.437182,12187.9676,2597.225862,6431.133708,1103.5065,36254.00536
1/15/2010 19:00,10440.09388,1465.066081,1242.754709,966.177691,12455.65414,2770.193326,6693.589713,1142.396576,37175.92612
1/15/2010 20:00,10297.0918,1455.170279,1257.15652,945.91424,12233.54577,2821.220284,6635.556562,1116.135131,36761.79059
1/15/2010 21:00,10040.35404,1435.478148,1268.185247,949.939648,12040.62271,2762.081368,6545.337872,1092.592734,36134.59176
1/15/2010 22:00,9600.822553,1417.336132,1262.593498,935.512024,11802.32778,2673.831345,6303.339485,1067.425568,35063.18838
1/15/2010 23:00,9166.421683,1353.794842,1226.621248,893.499498,11209.62696,2547.344972,5940.252291,1023.731812,33361.29331
1/16/2010 0:00,8582.553846,1303.082108,1210.457967,837.331466,10540.98597,2434.9404,5564.988438,970.077341,31444.41754
1/16/2010 1:00,8099.565111,1252.820234,1260.323085,780.452565,10089.7963,2294.653269,5269.911283,953.892103,30001.41395
1/16/2010 2:00,7776.134638,1211.944375,1251.39886,750.23767,9632.681216,2270.202251,5133.933526,927.964997,28954.49753
1/16/2010 3:00,7684.464884,1193.468808,1261.872261,746.900382,9535.405534,2284.664601,5063.982032,922.490219,28693.24872
1/16/2010 4:00,7672.805505,1164.962219,1277.356148,746.685253,9578.556004,2276.520679,5037.300953,927.171317,28681.35808
1/16/2010 5:00,7671.808822,1187.979313,1276.257762,746.378709,9721.660237,2290.883444,5063.485708,932.387353,28890.84135
1/16/2010 6:00,7818.546482,1189.431833,1298.203329,760.428718,10130.31621,2454.572932,5198.168957,977.24851,29826.91697
1/16/2010 7:00,8164.416388,1219.351713,1309.954904,792.816436,10642.91218,2659.683975,5401.873214,1025.642665,31216.65148
1/16/2010 8:00,8688.524445,1251.092082,1316.800593,808.786759,11155.78288,2790.128573,5641.880073,1056.021045,32709.01645
1/16/2010 9:00,9030.088383,1331.49894,1325.058243,843.197763,11454.35215,3009.440961,5813.684218,1092.174198,33899.49486
1/16/2010 10:00,9464.718313,1404.036483,1329.04785,896.248328,11935.65328,2947.506345,5832.967395,1117.313835,34927.49183
1/16/2010 11:00,9742.937144,1415.077779,1323.978609,927.706367,12180.45951,2814.222495,5757.458206,1128.493748,35290.33386
1/16/2010 12:00,9731.312922,1387.740399,1286.372357,912.908907,11972.01006,2713.602664,5555.811579,1080.264117,34640.02301
1/16/2010 13:00,9354.585434,1332.040637,1237.079738,883.477005,11388.16517,2574.465104,5269.455631,1028.011137,33067.27986
1/16/2010 14:00,9116.577676,1308.170124,1213.177969,849.154154,10828.49262,2453.770442,5052.719191,981.203554,31803.26573
1/16/2010 15:00,8898.757049,1264.711542,1182.359784,832.20057,10399.24271,2415.451658,4856.006292,969.47842,30818.20803
1/16/2010 16:00,8828.311685,1230.038347,1153.195159,817.214648,10230.76046,2316.024167,4699.142559,961.643694,30236.33072
1/16/2010 17:00,8726.773365,1252.668754,1149.041638,835.158181,10162.22976,2361.502391,4736.253566,954.511336,30178.13899
1/16/2010 18:00,9024.662935,1291.322641,1165.413765,859.316481,10688.99127,2355.719116,5028.783228,990.744751,31404.95419
1/16/2010 19:00,9546.606796,1354.417151,1205.588943,889.373966,11558.5185,2604.506405,5554.706571,1062.353668,33776.072
1/16/2010 20:00,9606.797715,1348.340292,1231.456174,883.557032,11545.29745,2654.481917,5548.784339,1069.670968,33888.38589
1/16/2010 21:00,9417.390863,1329.601103,1258.208806,895.955687,11565.81325,2610.911316,5516.268151,1065.98276,33660.13194
1/16/2010 22:00,9191.431355,1287.594102,1257.095256,865.48885,11352.2207,2539.37376,5479.220574,1059.923175,33032.34778
1/16/2010 23:00,8668.464759,1236.985313,1239.859961,838.097027,10955.87982,2493.93538,5302.290929,1046.452301,31781.96549
1/17/2010 0:00,8385.139112,1177.72694,1212.335534,805.932595,10434.10082,2328.848239,5107.089613,1010.703456,30461.8763
1/17/2010 1:00,7920.709333,1104.705843,1186.696294,771.905094,10131.8399,2346.765088,4970.286117,967.387793,29400.29546
1/17/2010 2:00,7897.342023,1078.238502,1183.987258,760.62377,9919.495591,2285.858977,4907.315645,957.642916,28990.50468
1/17/2010 3:00,7693.286637,1075.099481,1186.030909,754.050537,9977.167021,2271.739473,4890.606193,965.405114,28813.38537
1/17/2010 4:00,7707.733588,1080.308646,1194.585361,757.533427,9986.019042,2250.624744,4934.180165,973.221518,28884.20649
1/17/2010 5:00,7782.312946,1097.4869,1199.316598,758.66654,10086.55614,2339.804208,5054.138503,991.606637,29309.88847
1/17/2010 6:00,8027.635091,1149.405367,1208.100693,770.601995,10403.11631,2405.290916,5230.248447,1024.417152,30218.81597
1/17/2010 7:00,8279.072206,1212.276398,1218.767274,804.977856,10952.71161,2609.784215,5501.401206,1074.513049,31653.50381
1/17/2010 8:00,8442.973847,1274.089722,1235.705752,827.078381,11484.83145,2715.735977,5747.977311,1122.558306,32850.95074
1/17/2010 9:00,8582.692811,1326.436753,1269.854468,884.602938,11792.5016,2815.486386,5915.613298,1156.8963,33744.08455
1/17/2010 10:00,8712.363519,1265.469959,1248.17712,885.409665,11479.60774,2776.061001,5794.893812,1119.061819,33281.04463
1/17/2010 11:00,8620.444856,1202.075652,1211.738218,851.167273,10864.34719,2580.461923,5537.274261,1051.56576,31919.07513
1/17/2010 12:00,8530.687592,1107.930465,1163.512019,820.810613,10310.64766,2358.254257,5271.03574,966.796957,30529.6753
1/17/2010 13:00,8293.624929,1057.179867,1134.491248,784.825935,9788.530334,2249.734077,5056.533293,905.726262,29270.64595
1/17/2010 14:00,8111.434741,1016.322753,1113.186421,754.635662,9434.183824,2114.907845,4851.611516,866.180281,28262.46304
1/17/2010 15:00,8051.493207,985.589404,1102.878021,726.1811,9008.247147,2041.559614,4672.028537,839.203588,27427.18062
1/17/2010 16:00,7956.59174,961.457088,1085.589186,708.752591,8847.613917,2048.107744,4594.480929,822.281348,27024.87454
1/17/2010 17:00,7977.731374,1621.496285,1082.178702,708.081879,8745.896759,2057.191137,4568.466432,804.217324,27565.25989
1/17/2010 18:00,8315.329057,1597.701897,1095.902755,747.443813,9224.399046,2100.11205,4802.939232,830.938606,28714.76646
1/17/2010 19:00,8875.518604,1165.601379,1147.201678,797.301183,10314.22616,2362.262637,5334.538101,922.793347,30919.44309
1/17/2010 20:00,8950.961894,1197.421017,1181.760648,809.140985,10471.98857,2492.58571,5474.168519,950.177872,31528.20521
1/17/2010 21:00,8850.049,1211.215869,1180.923036,820.140239,10328.03495,2506.585428,5439.225067,942.556326,31278.72992
1/17/2010 22:00,8640.945615,1204.801666,1181.816339,799.764846,10128.52559,2467.809287,5339.250114,935.181359,30698.09482
1/17/2010 23:00,8364.53702,1161.821322,1169.664329,755.521695,9655.332196,2354.835358,5132.748487,917.789243,29512.24965
1/18/2010 0:00,7962.046842,1116.54822,1147.941265,856.68707,9109.680161,2149.875419,4817.759393,877.901999,28038.44037
1/18/2010 1:00,7648.559585,1072.095129,1132.607301,833.922185,8925.787089,1971.368223,4620.861217,848.768051,27053.96878
1/18/2010 2:00,7511.654065,1084.437135,1118.644205,830.747707,8805.638159,1905.961334,4539.339062,842.192675,26638.61434
1/18/2010 3:00,7507.30074,1119.412178,1117.103043,827.134409,8849.83639,1849.717689,4535.399324,848.631893,26654.53567
1/18/2010 4:00,7549.974882,1149.67107,1134.316971,839.888613,8981.070879,1865.636269,4555.365821,863.35653,26939.28104
1/18/2010 5:00,7920.654528,1183.079169,1146.368856,854.358076,9320.88268,1921.535607,4658.025952,881.449996,27886.35486
1/18/2010 6:00,8519.300827,1240.029254,1178.85768,760.488134,10197.43622,2089.288218,4960.040631,938.063905,29883.50486
1/18/2010 7:00,9203.035679,1405.059896,1214.617478,848.83754,11339.12744,2338.149528,5407.131705,1005.332492,32761.29175
1/18/2010 8:00,9386.106475,1419.027259,1240.817028,859.5144,12129.36067,2418.683519,5633.439213,1056.320457,34143.26902
1/18/2010 9:00,9260.761227,1407.496091,1225.22012,863.649205,12150.81828,2469.529846,5621.652921,1058.364551,34057.49224
1/18/2010 10:00,9288.368951,1381.199867,1210.446853,837.006628,12084.08765,2437.573597,5678.041244,1028.593101,33945.31789
1/18/2010 11:00,9313.469531,1375.00847,1202.044997,826.455588,11826.49693,2401.28185,5673.058533,1019.248927,33637.06483
1/18/2010 12:00,9154.21548,1298.60657,1182.656765,800.082215,11579.97427,2373.978284,5580.251219,973.251338,32943.01614
1/18/2010 13:00,8972.124023,1299.907175,1159.126241,777.301103,11129.08059,2379.827234,5384.70945,929.019107,32031.09492
1/18/2010 14:00,8992.343316,1230.669098,1127.642064,757.638177,10756.25693,2338.199022,5165.937494,901.34929,31270.0354
1/18/2010 15:00,9067.964612,1201.005453,1106.321812,735.147387,10377.31217,2313.807588,5016.863612,873.404838,30691.82747
1/18/2010 16:00,9112.069319,1134.510896,1091.843728,721.012512,10057.1419,2296.052329,4936.14575,869.202035,30217.97847
1/18/2010 17:00,9012.298189,1495.93962,1102.033293,721.161042,9978.595965,2295.533482,4898.671601,877.895784,30382.12898
1/18/2010 18:00,9189.726047,1359.543225,1114.695614,755.739436,10445.63914,2314.017691,5068.112702,892.979062,31140.45292
1/18/2010 19:00,9673.147226,1300.855057,1164.742063,805.01654,11211.857,2551.455459,5560.628599,969.852743,33237.55468
1/18/2010 20:00,9497.292487,1282.87086,1185.502498,804.580436,11234.60604,2632.776466,5602.602501,976.421229,33216.65252
1/18/2010 21:00,9102.729192,1255.042316,1192.005624,808.849325,11088.856,2611.963046,5469.61841,954.252946,32483.31686
1/18/2010 22:00,8585.565966,1226.153367,1181.362723,779.738982,10668.59048,2466.679155,5187.690354,944.83406,31040.61509
1/18/2010 23:00,7997.254165,1156.067857,1150.112951,743.080885,9855.949732,2265.099708,4763.906105,887.614907,28819.08631
1/19/2010 0:00,7342.965185,1062.813779,1105.246858,690.399356,9034.27528,2001.386297,4222.913237,836.704003,26296.704
